DesignAuditID,RatingID,PoleSpeed,EfficiencyBand,HorsePower,Voltage,Frequency,RPM,Amps,NoLoadAmps,Connection,WindingResistAt105,BarRes,ERRes,BDTCorelFactor,ReactCoilEndRun,ResTotalStart,ReactTotalRun,ReactStatorSlotRun,ReactStatorSlotStart,ReactRotorSlotRun,ReactRotorSlotStart,ReactZigZagRun,ReactZigZagStart,ReactBeltLeakRun,ReactTotalStart,FrameSize
289,3G2100,2,20,99.9999979545859,460,60,3560,115,34,Delta,0.0954313108002781,0.0489960871636868,0.0447219076954074,1.048296518157993,23.9345122867934,0.350612282752991,1.3823926448822,13.1455774307251,13.1455774307251,56.6612701416016,25.2101135253906,11.6443157196045,11.0852584838867,9.8298356960709,0.99266129732132,365T
290,3G2125,2,20,125,460,60,3570,142,38,Delta,0.0689154060330146,0.0274973269551992,0.0235258814621507,0.9523809523809523,23.5477394689058,0.25458550453186,1.09720730781555,11.4516925811768,11.4516925811768,55.9699096679688,24.6955509185791,11.0819873809814,10.8425350189209,9.32990338143512,0.766497552394867,404T
291,3G2150,2,20,150.000002045414,460,60,3571,164,38,Delta,0.0573013998968679,0.0250688102096319,0.0185883507849092,1.082753286929621,19.4350510496832,0.223713681101799,0.979916572570801,11.4516925811768,11.4516925811768,54.6269149780273,24.6810035705566,11.0819873809814,10.834324836731,9.32990338143512,0.678525686264038,405T
292,3G2200,2,20,199.999995909172,460,60,3576,225,62,Delta,0.0330924075484441,0.0169016644358635,0.0103522488740582,0.9240246406570842,24.6235190114251,0.163729667663574,0.652396440505981,12.0089712142944,12.0089712142944,60.1806106567383,33.4203605651855,10.5510215759277,10.4263105392456,8.81960320481951,0.500846326351166,444T
293,2G2250,2,20,250,460,60,3577,277,74,Delta,0.0252128855403815,0.0137066068127751,0.00718906171809595,0.9328358208955223,20.6993506220636,0.129948526620865,0.519360840320587,12.0089712142944,12.0089712142944,59.627197265625,33.2872276306152,10.5510215759277,10.3291463851929,8.81960320481951,0.395003259181976,445T
294,3G2300,2,20,300.000004090828,460,60,3575,325,80,Delta,0.0215706867737649,0.0123784840106964,0.00578668985608704,0.9325681492109038,18.4176176930803,0.115452028810978,0.460797071456909,12.0089712142944,12.0089712142944,58.5770606994629,33.2610054016113,10.5510215759277,10.3086786270142,8.81960320481951,0.351263880729675,447
295,3G2350,2,20,350.000008181656,460,60,3575,378,93,Delta,0.0177973309696811,0.0107888327911496,0.00460099949958141,0.91792656587473,16.5662819037111,0.099179819226265,0.397028625011444,12.0089712142944,12.0089712142944,58.1129417419434,33.1872673034668,10.5510215759277,10.2485284805298,8.81960320481951,0.301641047000885,447T
296,3G2400,2,20,399.999991818344,460,60,3569,428,76,Delta,0.0199255057874411,0.0095129543915391,0.00634209236190217,0.8792965627498002,27.1396204478978,0.0755490884184837,0.386390447616577,12.1068906784058,12.1068906784058,46.1252708435059,22.6881713867188,12.7196989059448,11.7514343261719,10.5802435912545,0.294033497571945,505U
297,3G2450,2,20,450.000016363313,460,60,3570,476,81,Delta,0.0162884513560816,0.00865318160504103,0.00501103594026838,0.9430255402750491,21.9824373041824,0.0661269575357437,0.340385019779205,11.6955938339233,11.6955938339233,46.2473258972168,22.6035385131836,12.7196989059448,11.6695671081543,10.5802435912545,0.253439843654633,507U
298,3G2500,2,20,500,460,60,3570,526,90,Delta,0.0130627877138433,0.0074956608004868,0.00383657439176798,0.9338812103100486,19.239477392719,0.0557303428649902,0.292549252510071,11.6955938339233,11.6955938339233,46.7583847045898,22.5028438568115,12.7196989059448,11.5659370422363,10.5802435912545,0.213880896568298,507U
299,3G2600,2,20,600.000008181656,460,60,3567,630,109,Delta,0.0126133466271295,0.00597235886380076,0.0034379968146555,0.8407871198568873,22.0641788980586,0.0468960590660572,0.224206775426865,11.6955938339233,11.6955938339233,44.7752685546875,22.0135097503662,11.266565322876,10.2257452011108,9.34954395878222,0.167499676346779,507U
300,4G4001,4,20,0.999999989133738,460,60,1743,1.4,0.7,Wye,9.31904413432398,7.4644136428833,2.05456791742649,1.3289676425269645,11.9684043092524,18.8380260467529,37.1968231201172,13.7188405990601,13.7188405990601,44.9789733886719,19.7144050598145,31.0262050628662,25.7737140655518,6.66294855878327,23.5202007293701,143T
301,4G4Y15,4,20,1.49999994375111,460,60,1741,2.1,1.1,Wye,6.15102098961896,5.00449848175049,1.29811950601371,1.3528748590755355,11.5308497431077,12.4536390304565,24.1486034393311,13.7188405990601,13.7188405990601,40.7427635192871,18.9648895263672,31.0262050628662,22.3757038116455,6.66294855878327,14.818883895874,145T
302,4G4002,4,20,1.99999997826748,460,60,1735,2.7,1.9,Wye,4.88729963260918,4.1655158996582,1.02154305559091,1.3671089666264575,10.4723537705959,10.0743589401245,19.4339981079102,13.7188405990601,13.7188405990601,37.0730743408203,18.6745452880859,31.0262050628662,20.9921283721924,6.66294855878327,11.9111948013306,145T
303,4G4003,4,20,2.99999988750223,460,60,1755,3.7,1.5,Wye,3.08323904134032,1.92757928371429,0.584232552645708,1.5550755939524838,12.0113018157372,5.59505081176758,14.8025255203247,11.6013660430908,11.6013660430908,34.4114799499512,15.5636196136475,33.7297401428223,21.6404323577881,7.23802380440603,8.58908462524414,182T
304,4G4005,4,20,5.00000002556768,460,60,1746,6.1,2.1,Wye,2.02232703433658,1.39234447479248,0.353228766742891,1.427868045297883,9.53874728878117,3.76790022850037,10.2306203842163,11.6013660430908,11.6013660430908,29.5031490325928,15.1969947814941,33.7297401428223,19.7814235687256,7.23802380440603,5.85601806640625,184T
305,4G4Y75,4,20,7.49999971875556,460,60,1764,9.3,3.6,Delta,2.54163600218812,2.02513837814331,0.729538259768874,1.3268998793727382,14.0655074103604,6.46041488647461,17.7587490081787,15.2172355651855,15.2172355651855,56.8412208557129,25.657096862793,21.5398426055908,16.0607566833496,7.05493016577206,11.023946762085,213T
306,4G4010,4,20,10.0000000511354,460,60,1751,11.9,4,Delta,1.83653940760219,1.712855219841,0.463755055196394,1.4136581122227054,10.329719561534,4.99774360656738,14.7667932510376,15.2172355651855,15.2172355651855,55.1349296569824,25.755823135376,21.5398426055908,16.3112602233887,7.05493016577206,9.14192581176758,215T
307,3G4015,4,20,14.9999994375111,460,60,1780,18.5,7.2,Delta,1.02464058035347,0.580780625343323,0.176782703464618,1.449643947100712,12.8370788155691,2.90952634811401,11.8791065216064,12.8362894058228,12.8362894058228,69.9339828491211,31.0908660888672,21.7808780670166,17.3179874420166,7.03900318721123,7.17056655883789,254T
308,3G4020,4,20,20.0000001022707,460,60,1775,13.6,7.8,Delta,0.754731239704682,0.482923299074173,0.118868689809609,1.4814814814814814,10.0989761319159,2.29390001296997,9.37170505523682,12.8362894058228,12.8362894058228,67.5836563110352,31.0770511627197,21.7808780670166,17.2848529815674,7.03900318721123,5.89293003082275,256T
309,3G4025,4,20,24.9999994886465,460,60,1774,31,12,Delta,0.51016536837934,0.401565879583359,0.125890156704465,1.3296398891966759,15.3304963799967,1.91852927207947,7.90466737747192,13.9970588684082,13.9970588684082,71.2701263427734,36.623161315918,22.7296543121338,18.5550155639648,7.08655918460563,5.35116672515869,284T
310,3G4030,4,20,29.9999988750223,460,60,1777,37,13,Delta,0.374403632836613,0.329107403755188,0.0824994450965771,1.2730227518959913,11.9487429521136,1.50796747207642,6.54525327682495,13.9970588684082,13.9970588684082,72.1667327880859,36.6156044006348,22.7296543121338,18.536714553833,7.08655918460563,4.33826351165771,286T
311,3G4040,4,20,40.0000002045414,460,60,1780,48,16,Delta,0.241688837637855,0.20299044251442,0.0415087305819607,1.2600806451612903,11.4011355511255,1.02660775184631,4.58288288116455,14.4394159317017,14.4394159317017,77.7039108276367,43.5073432922363,24.6416683197021,19.2612247467041,7.56529994784848,3.00463843345642,324T
312,3G4050,4,20,49.999998977293,460,60,1780,59,19,Delta,0.169021766351484,0.168660342693329,0.0306892500496923,1.2396694214876034,10.0526391633559,0.817394435405731,3.79800009727478,14.4394159317017,14.4394159317017,75.9654006958008,43.3003349304199,24.6416683197021,18.6727352142334,7.56529994784848,2.4805223941803,326T
313,3G4060,4,20,59.9999977500445,460,60,1780,73,26,Delta,0.13818792470129,0.117043480277061,0.0445037512985809,1.1622031328954017,11.0338186316959,0.649021685123444,3.03092694282532,13.7677316665649,13.7677316665649,56.6591491699219,26.0032806396484,21.7522525787354,16.7362537384033,6.56360251278929,1.90538132190704,364T
314,3G4075,4,20,75.000001022707,460,60,1777,89,29,Delta,0.12102904697063,0.107999056577682,0.0375724567503973,1.3738738738738738,10.069774343748,0.58889627456665,2.73823666572571,13.7677316665649,13.7677316665649,53.5983772277832,25.9910793304443,21.7522525787354,16.7004241943359,6.56360251278929,1.74898886680603,365T
315,3G4100,4,20,99.9999979545859,460,60,1782,112,26,Delta,0.101012010731166,0.0802488178014755,0.0124579273467383,1.1468116658428076,13.4357519453498,0.451826065778732,1.83371138572693,14.9774236679077,14.9774236679077,62.4614181518555,29.7136936187744,18.7509784698486,15.2698574066162,7.53756378978228,1.14216840267181,404T
316,3G4125,4,20,125,460,60,1781,1393,34,Delta,0.0737847759508052,0.0628215819597244,0.00797307373952865,1.185866408518877,11.0173165951868,0.346634864807129,1.45813000202179,14.9774236679077,14.9774236679077,62.5313453674316,29.5712718963623,18.7509784698486,14.8694477081299,7.53756378978228,0.877865135669708,405T
317,3G41250,4,20,150.000002045414,460,60,1786,166,42,Delta,0.0675485171904047,0.037996731698513,0.0111768620013504,1.0344827586206897,20.7796428705869,0.250875353813171,1.10680198669434,15.0791482925415,15.0791482925415,52.0287322998047,22.0440769195557,13.3927612304688,11.9659566879272,7.17366239962769,0.778440058231354,444T
318,3G4200,4,20,199.999995909172,460,60,1785,221,56,Delta,0.0491888552824375,0.0298716444522142,0.00776170972315998,1.1398728428701181,18.2300744827781,0.19228857755661,0.852433979511261,15.0791482925415,15.0791482925415,50.2140808105469,21.7922077178955,13.3927612304688,11.687819480896,7.17366239962769,0.598234176635742,445T
319,3G4250,4,20,250,460,60,1783,271,59,Delta,0.0318107857580162,0.0248532090336084,0.00496749422282238,1.0273972602739727,12.732744568872,0.149379506707191,0.69613391160965,15.1214141845703,15.1214141845703,50.2449035644531,21.7745895385742,13.3927612304688,11.6667013168335,7.17366239962769,0.476560443639755,447T
320,3G4300,4,20,300,460,60,1782,328,76,Delta,0.0281093159864407,0.0218436401337385,0.00436596171927749,1.0372465818010372,12.732744568872,0.131441205739975,0.599581182003021,15.0791482925415,15.0791482925415,48.310863494873,21.5376453399658,13.3927612304688,11.090784072876,7.17366239962769,0.411636263132095,447T
321,3G4350,4,20,350.000008181656,460,60,1785,383,89,Delta,0.0203687290066845,0.0138708744198084,0.00588130286612886,1.0083620265617315,17.0256758798907,0.101790487766266,0.539166986942291,15.3922443389893,15.3922443389893,54.4336700439453,23.2731018066406,14.596851348877,12.1195802688599,7.72014430172045,0.36656391620636,505U
322,3G4400,4,20,399.999991818344,460,60,1785,435,117,Delta,0.0157869474045863,0.0116466814652085,0.00432095720776814,0.9845288326300984,14.7597195283597,0.0835354626178741,0.45091050863266,15.3922443389893,15.3922443389893,55.0058288574219,23.0899219512939,14.596851348877,11.7244720458984,7.72014430172045,0.298582524061203,507U
323,3G4450,4,20,450.000016363313,460,60,1785,495,126,Delta,0.0139284968596195,0.0105204312130809,0.00363080432041629,1.0849056603773586,13.6205407039126,0.0748533234000206,0.402968168258667,15.3922443389893,15.3922443389893,54.4020690917969,22.9794235229492,14.596851348877,11.483925819397,7.72014430172045,0.26507043838501,507U
324,3G4500,4,20,500,460,60,1782,563,150,Delta,0.0141146614592013,0.0114990761503577,0.00363080432041629,1.151299032093734,12.686744769129,0.0803691670298576,0.391032844781876,15.3922443389893,15.3922443389893,52.2042465209961,22.9500179290771,14.596851348877,11.419620513916,7.72014430172045,0.261024743318558,509U
325,4G6001,6,20,0.999999989133738,460,60,1157,1.8,1.3,Wye,8.74507181518639,8.23336410522461,1.21045419845561,1.3553578991952562,5.48954028297364,18.1888904571533,37.8024368286133,13.7188405990601,13.7188405990601,44.0488929748535,20.6882209777832,22.1321754455566,20.1868076324463,4.53192740770853,23.6711769104004,145T
326,4G6003,6,20,2.99999988750223,460,60,1167,4.1,2.1,Wye,2.18572226937543,2.42113375663757,0.196797357570195,1.4156508061344868,6.87938389558306,4.80365324020386,13.69677734375,15.8304748535156,15.8304748535156,54.473934173584,16.8913841247559,22.3567504882813,18.6896133422852,4.95186156358471,7.40322256088257,213T
327,4G6005,6,20,5.00000002556768,460,60,1162,6.6,3,Wye,1.37862272991351,1.66465258598328,0.104091164334649,1.5099223468507332,5.04488152342758,3.1473665237426802,9.13860702514648,15.8304748535156,15.8304748535156,47.6551208496094,16.5483818054199,22.3567504882813,17.8033008575439,4.95186156358471,5.06082630157471,215T
328,4G6Y75,6,20,7.49999971875556,460,60,1179,9.8,4.5,Delta,2.0702105052039,1.97030520439148,0.20687320036349,1.3507809202195018,7.10670266778493,5.46436786651611,18.806791305542,16.2862148284912,16.2862148284912,53.8388557434082,22.8056564331055,28.1186256408691,20.1067638397217,6.06818059651195,10.7417049407959,254T
329,4G6010,6,20,10.0000000511354,460,60,1178,12.9,5.9,Delta,1.38968066107594,1.52856683731079,0.13656863617746,1.3415672913117547,5.73946666071108,3.99895095825195,14.5566902160645,16.2862148284912,16.2862148284912,51.6879234313965,22.5208225250244,28.1186256408691,19.1506080627441,6.06818059651195,8.17041683197021,256T
330,3G6015,6,20,14.9999994375111,460,60,1180,19.3,8.1,Delta,1.29093309261542,0.867127060890198,0.17884410249912,1.2307692307692308,10.3039551424398,3.64891052246094,11.1946315765381,19.8304634094238,19.8304634094238,81.5186080932617,31.4530811309814,17.2907466888428,15.8038005828857,5.44240281702378,6.52941846847534,284T
331,3G6020,6,20,20.0000001022707,460,60,1178,25.3,10.2,Delta,0.886272700310895,0.682745516300201,0.111018010366763,1.3385826771653544,7.37439926860886,2.71306419372559,8.81560897827148,19.8304634094238,19.8304634094238,79.8305587768555,31.3270740509033,17.2907466888428,15.7250337600708,5.44240281702378,5.09698915481567,286T
332,3G6025,6,20,24.9999994886465,460,60,1182,30,12,Delta,0.723375483966789,0.504475951194763,0.0897572973950437,1.3796627491057742,9.69458145122022,2.19049906730652,6.96748542785645,17.5924091339111,17.5924091339111,80.1263580322266,31.280481338501,17.7327175140381,15.7308521270752,5.65136596670031,3.96504807472229,324T
333,3G6030,6,20,29.9999988750223,460,60,1182,37,13,Delta,0.540294173775819,0.418099343776703,0.0592538408584468,1.3839056893900563,7.85676579611033,1.74108099937439,5.90784931182861,17.5924091339111,17.5924091339111,81.2835311889648,31.3821086883545,17.7327175140381,15.8014755249023,5.65136596670031,3.30751585960388,326T
334,3G6040,6,20,40.0000002045414,460,60,1181,48,17,Delta,0.309199557067209,0.358620166778564,0.0274367351675348,1.36518771331058,9.55000720518809,1.30450999736786,5.00048160552979,17.3910541534424,17.3910541534424,79.3035278320313,40.413745880127,16.4156742095947,15.5337924957275,5.11705738772969,3.26292991638184,364T
335,3G6050,6,20,49.999998977293,460,60,1181,61,24,Delta,0.216080932263433,0.274542897939682,0.019053288310788,1.2702702702702702,7.69063318602389,0.976093173027039,3.79447531700134,17.3910541534424,17.3910541534424,78.2538681030273,39.7748641967773,16.4156742095947,15.1917591094971,5.11705738772969,2.45686054229736,365T
336,3G6060,6,20,59.9999977500445,460,60,1187,73,25,Delta,0.152474691511607,0.132170021533966,0.0281380637295097,1.2047511312217194,8.62396245617242,0.738701701164246,3.37423706054688,15.8170175552368,15.8170175552368,65.329345703125,29.3302364349365,16.0607528686523,15.0539588928223,4.78468325272447,2.12436985969543,404T
337,3G6075,6,20,75.000001022707,460,60,1187,90,30,Delta,0.115357926865489,0.106117390096188,0.0195403220343818,1.2004466778336125,7.37814071927787,0.582979798316956,2.7150182723999,15.8170175552368,15.8170175552368,64.2360305786133,29.0631809234619,16.0607528686523,14.8991947174072,4.78468325272447,1.69133877754211,405T
338,3G6100,6,20,99.9999979545859,460,60,1189,121,41,Delta,0.0928252674414324,0.0619903802871704,0.0196821942576379,1.2958963282937366,10.2666219716338,0.415132433176041,1.97304487228394,14.7590551376343,14.7590551376343,60.1886100769043,25.511381149292,18.1543216705322,15.3568172454834,5.45257189174631,1.20090317726135,444T
339,3G6125,6,20,125,460,60,1189,153,53,Delta,0.0709205823108486,0.0505700893700123,0.0149235560802595,1.2419006479481642,9.1705200767714,0.332717478275299,1.56932950019836,14.7590551376343,14.7590551376343,58.2724914550781,25.1189365386963,18.1543216705322,14.4381465911865,5.45257189174631,0.949455499649048,445T
340,3G6150,6,20,150.000002045414,460,60,1187,180,58,Delta,0.0612939940302614,0.0454558208584785,0.0120880804250102,1.2571428571428571,8.21863088742221,0.295288532972336,1.39054989814758,14.7590551376343,14.7590551376343,56.4978675842285,25.0837001800537,18.1543216705322,14.3547115325928,5.45257189174631,0.847431719303131,445T
341,3G6200,6,20,199.999995909172,460,60,1186,233,82,Delta,0.0463899614425372,0.0463709235191345,0.00593549548491532,1.2334399269072636,9.32262608125504,0.175248235464096,0.833486378192902,17.8791732788086,17.8791732788086,50.4127464294434,25.0407943725586,17.7457122802734,13.1572780609131,5.39205408859694,0.533158481121063,505U
342,3G6250,6,20,250,460,60,1186,287,94,Delta,0.035899509561227,0.038422591984272,0.00435944996569041,1.2149532710280373,8.18413103761493,0.142927259206772,0.682397723197937,17.8791732788086,17.8791732788086,49.2423934936523,24.9693298339844,17.7457122802734,12.7593765258789,5.39205408859694,0.43651482462883,505U
